url,url_length,count_digits,count_special,has_ip,num_subdomains,is_https,url_entropy,contains_suspicious_word,domain_length,domain_age_days,tld,label,url_type
https://nm0lqsre.xyz/PM__rw2eu64KVJlt=glk35oxKTE70eOyP5lHXPi86sGY9reJrHdq8i1nNhU6,81,15,8,0,0,1,5.4291,0.0,12.0,25.0,xyz,1,Phishing
http://lacydctq1lz5payment.net/v4bp7ix7lBMNaxgc=4FTmwp7lnTfT%m6TM6,66,9,7,0,0,0,4.8908,1.0,,1.0,net,1,Phishing
http://www.52m5o.biz/pX-M%PyHL/m58YBNft2L2yaE_0uEKb2/l3,55,10,11,0,1,0,4.9109,0.0,13.0,,biz,1,Phishing
http://3nejv4dgg9confirm.info/TriSNrN,37,3,5,0,0,0,4.4251,1.0,22.0,32.0,info,1,Phishing
http://g43154maph.info/MKbYRGB,30,5,5,0,0,0,4.4817,0.0,15.0,2113.0,info,0,Legitimate
https://200.73.23.40/FCh1UCWHc/jUc7pRo/gea-QBG=E%nEurp9yHFgRaB,62,12,12,1,2,1,5.053,0.0,12.0,18.0,40,1,Phishing
http://r965taaccount.com/6UpMFIzGHj?hSAF9uDKCg08Zb%?Y,53,7,8,0,0,0,5.0579,1.0,17.0,18.0,com,1,Phishing
https://j93dri54pug.biz/lF_L5SHHZU,34,5,6,0,0,1,4.6535,0.0,15.0,1532.0,biz,0,Legitimate
http://quiltaccount.co/GD=5Ab5-zZbceX/iE91wMne4O%yB3KE,54,6,9,0,0,0,5.0141,,15.0,14.0,co,1,Phishing
http://www.vd8zt.io/EKe0&kjBLo8LfMMqlUWF/fVxcxEjAr3PFd-NYQmzX&,62,4,10,0,1,0,5.2524,0.0,12.0,6.0,io,1,Phishing
https://koybesirq4t.io/_uJAreWCch,33,1,6,0,0,1,4.3926,0.0,,,io,0,Legitimate
http://999a7icey0w3.co/UI1aRd1dy6ZyqjHxUAt/eBQN0ckEvml3vGD%Or0aDbD&QJpI_tC/rn,77,12,10,0,0,0,,0.0,15.0,8.0,co,1,Phishing
http://fw5q52.com/__mXgDVoXARn4,31,4,7,0,0,0,4.4137,0.0,10.0,7.0,com,1,Phishing
http://phxuhdo.co/3YlII-N-JWb_g,31,1,8,0,0,0,4.3248,0.0,10.0,1090.0,co,0,Legitimate
https://secure.3gw7s43icepayment.net/VyONKrVyIYbXYWAW4K0Qy5jEvIN%xpsER,70,7,7,0,1,1,5.1133,1.0,,2.0,net,1,Phishing
http://mail.8bdtlfd.xyz/ziziEHBadFKVoaidUsOyxs7ZoU=_1YJ1QtvA5MET_QAZYR,70,5,9,0,1,0,5.1826,0.0,16.0,109.0,xyz,1,Phishing
https://2mi560tohxwe.co/Vb4J&OetN/XFr3,38,6,7,0,0,1,4.669,0.0,15.0,1093.0,co,0,Legitimate
http://y1aborc2zub7.co/QIBpT=lIjkp-qSbinDkHA%6xs6UC=,52,5,9,0,0,0,5.1569,0.0,15.0,317.0,co,0,Legitimate
https://5jfh3z1zgn.io/ei&VsAQ3Xklz6wi/bcw8icj8U4Fq,50,8,7,0,0,1,4.9088,0.0,13.0,321.0,io,0,Legitimate
http://lqc66axm.co/,19,2,5,0,0,0,3.6819,,11.0,1180.0,co,0,Legitimate
http://xi48l6pnq5.co/Byw63TwTJaw,32,6,5,0,0,0,4.4528,0.0,13.0,156.0,co,1,Phishing
http://65.60.145.148/KWgtk1jBsJqp_5bS2SN-a,42,13,9,1,2,0,4.6358,0.0,,23.0,148,1,Phishing
https://ap85xf.com/8BnLR4bYIwEAEE&hUfES=C%RN4Mk4Id/uMKz681=GWUmP9zbC,68,10,10,0,0,1,5.33,0.0,10.0,11.0,com,1,Phishing
http://iwrsbhk.com/lYZ,22,0,5,0,0,0,4.0615,0.0,11.0,2496.0,com,0,Legitimate
https://login.81eov.org/IxlxVupLn57jleHdy_EwYaHM8skAi7EFz/j11AGeC_Ahgs96jf0-Uh9yCBmb,84,12,10,0,1,1,,1.0,15.0,30.0,org,1,Phishing
http://38jtr7jisd.org/tRD9=O2_ijCy5OH7yP,40,7,7,0,0,0,4.6342,0.0,14.0,791.0,org,0,Legitimate
http://login.ystduz.xyz/7A4p44R,31,4,6,0,1,0,,1.0,16.0,544.0,xyz,0,Legitimate
https://18.213.196.142/O4q12Pt=&L3h7j,37,16,9,1,2,1,4.2195,0.0,14.0,2.0,142,1,Phishing
https://qw5dsk7n8lasecure.co/KpDos5xNNHxVdg2Fi7Ea?nVjSk/sTrz-lBvWqTWaGjpUaV4&Dje,80,7,9,0,0,1,5.3391,1.0,20.0,,co,1,Phishing
http://krszjknz2k9.org/N/zbI/AzNB,33,2,7,0,0,0,4.1243,0.0,15.0,634.0,org,0,Legitimate
http://jhh2bux.net/B7rJPeJm9Y,29,3,5,0,0,0,4.2282,0.0,11.0,526.0,net,0,Legitimate
http://89.222.144.234/y-ire8%PRex60,35,14,9,1,2,0,4.3217,0.0,14.0,79.0,234,1,Phishing
http://ljw0ie1e.io/98SjOIoRLg96TFoyE,36,6,5,0,0,0,4.628,0.0,11.0,2222.0,io,0,Legitimate
https://secure.vxo39gkzaupdate.xyz/K%IRkayzekKW?/&NaFS/f,56,2,11,0,1,1,4.8096,1.0,26.0,1.0,xyz,1,Phishing
https://img.i1s9csg.org/8c4_6vtK,32,5,7,0,1,1,4.2181,0.0,15.0,781.0,org,0,Legitimate
https://146.248.88.232/9z9a7/8D,31,15,8,1,2,1,3.9378,0.0,14.0,22.0,232,1,Phishing
https://3v6inoze86.io/iWC4,26,5,5,0,0,1,4.1039,0.0,13.0,,io,0,Legitimate
http://4u7rfh.info/pHLlU/A,26,2,6,0,0,0,4.0851,0.0,11.0,2477.0,info,0,Legitimate
http://7451yuzkoto7.net/=%rEU%xOK,33,5,8,0,0,0,4.4761,0.0,16.0,1130.0,net,0,Legitimate
https://gevm4oi6w.info/f&lzY1tEEFESUulC/qGTcKYYYhu5u1,53,5,7,0,0,1,4.9305,0.0,,226.0,info,0,Legitimate
https://login.lcyrgi1azz.xyz/JKQQ3BsTGQUZLb%2f&2hrimS?HjHzCbI7g6qH6imtFh1hXVCxX32buT8&,86,11,10,0,1,1,,1.0,20.0,10.0,xyz,1,Phishing
https://v7naqgu5.co/PVUbTzIF9GcnTR5Plw?FQ&&VvUBq0H,50,5,8,0,0,1,,0.0,11.0,1918.0,co,0,Legitimate
http://mail.56onxd70f.biz/qi3wOA,32,5,6,0,1,0,4.5778,0.0,18.0,2.0,biz,1,Phishing
http://40.17.199.159/ujn_v6,27,11,8,1,2,0,3.9764,0.0,13.0,28.0,159,1,Phishing
http://accounts.fju17i0502eo.info/OkawXRsjgb8LZ,47,7,6,0,1,0,4.8256,1.0,26.0,31.0,info,1,Phishing
http://mail.s9c1xn4ci.io/hsMtnz95d=7GUpoG9-QTY7t6v1bzRCVM4WCrtVWK_MIwPLu2v/%,76,12,11,0,1,0,5.3812,0.0,17.0,93.0,io,1,Phishing
http://login.dxidaexh0jsecure.info/2m&7WnXM1qoJHwGEG?KdkLqh7%Zw6aXHoUjRab&sn2QxzJILjcNtk2Z-Yl6,94,9,11,0,1,0,5.5381,,27.0,,info,1,Phishing
http://q3edy7ff1.com/2VFng7xv&wcizkyT0Wl4Dlljo2Iv,49,8,6,0,0,0,,0.0,13.0,438.0,com,0,Legitimate
https://k2ky68.com/zQ8q_QYSKkgrTF4wKjATxp5,42,6,6,0,0,1,,0.0,10.0,28.0,com,1,Phishing
https://ui1b0z3n.xyz/IO88,25,5,5,0,0,1,4.2137,0.0,,333.0,xyz,0,Legitimate
https://www.y5deee.com/-YD0Xw4YntG%Y%i=HE,41,3,10,0,1,1,4.601,0.0,14.0,133.0,com,0,Legitimate
https://login.t6jfrlraoy3.org/y4z2I5J2Ajyu1RNa13KUiPfum,55,9,6,0,1,1,4.9491,,21.0,1605.0,org,0,Legitimate
https://ohwal1.info/OVcnhzWB?9ciscsOJLr=ui_5hiinm,49,3,8,0,0,1,4.7039,0.0,11.0,265.0,info,0,Legitimate
http://63.110.70.28/XcJaP3SVGtZV9U7KOifCZpI9wgi4T4Md1T?2sngAt33,63,19,8,1,2,0,5.1477,0.0,12.0,88.0,28,1,Phishing
http://w4nbux736uov.org/QldamBqKoaOuNQLu,40,4,5,0,0,0,4.7342,0.0,16.0,181.0,org,0,Legitimate
http://8yxedk0i0.co/-XNhx94kXAu5KhiMA3,38,7,6,0,0,0,,0.0,12.0,334.0,co,0,Legitimate
https://x9jpn.info/pK2-UJ668mgir30mUxgyZv,41,7,6,0,0,1,4.7354,0.0,,271.0,info,0,Legitimate
http://cdn.gqd7wkr1.com/Lr86-=9EX-eC/IbPWidN2VZBV8=,51,7,11,0,1,0,5.1086,0.0,16.0,29.0,com,1,Phishing
http://v1fkhnnk8account.xyz/uZVkuARbouOrXZ&CQlxk6vz7HlKm9a%xvpt12SyF--56,72,9,9,0,0,0,5.2391,1.0,20.0,88.0,xyz,1,Phishing
http://u1iady.biz/IqWzTTQr0GgD1k%5f3W2wraMGf,44,6,6,0,0,0,,0.0,10.0,569.0,biz,0,Legitimate
https://k3l68.co/VEre8/F2Ped=,29,5,7,0,0,1,4.3752,0.0,8.0,151.0,co,0,Legitimate
http://0pn58.info/VBbwo1O,25,4,5,0,0,0,4.1337,0.0,10.0,660.0,info,0,Legitimate
https://cdn.qj9w9v.biz/N38u21PS/zv/lVmEinljmq2dOBDadK,53,7,8,0,1,1,4.9663,0.0,,1740.0,biz,0,Legitimate
https://0hdgav.com/c-VRBt,25,1,6,0,0,1,4.1035,0.0,,2304.0,com,0,Legitimate
https://0cbe9ll4va8.net/7JW36ifYFDv8VsjUqj8?ie1o6r,50,11,6,0,0,1,5.0235,0.0,15.0,274.0,net,0,Legitimate
http://5vun5sx.net/Uf90/pjPl0x4/5s3BHRQ%,40,8,8,0,0,0,4.5439,0.0,11.0,50.0,net,0,Legitimate
http://67.116.24.217/IKjRhfTs?cLql&PXfAc=ZHB9txD%?uzFewhajUyfDP,63,11,12,1,2,0,5.2705,0.0,,20.0,217,1,Phishing
https://x24br0v.xyz/udKi,24,3,5,0,0,1,4.2202,0.0,11.0,22.0,xyz,1,Phishing
http://xhpuqpbank.xyz/4WuM6D9fy59,33,5,5,0,0,0,4.3926,1.0,14.0,66.0,xyz,1,Phishing
http://7nfcdi3e9.biz/aQYua,26,3,5,0,0,0,4.2868,0.0,13.0,42.0,biz,0,Legitimate
http://secure.97mmhqw6payment.info/XD=yj8Dy_RA?Q&xRMHRSXZ_&/_UU8v7%KXCGhbvvf/x1zgIuPL,85,7,16,0,1,0,5.5105,1.0,27.0,3.0,info,1,Phishing
https://img.by8nhqupdate.io/RFl0evAPT,37,2,6,0,1,1,,1.0,19.0,81.0,io,1,Phishing
https://h7jajltuv67.io/?atpV_pYVfx=Zk%&OTl/APtd,47,3,11,0,0,1,4.7809,0.0,14.0,99.0,io,0,Legitimate
https://www.j24lv.com/9tAASSK3RZE7%5QC19ZwnB/m=rdt7abg%,55,9,10,0,1,1,5.0541,0.0,13.0,91.0,com,1,Phishing
https://vrvzsy0rn.com/VTyGsEwX/NKiw6y,37,2,6,0,0,1,4.52,0.0,13.0,,com,0,Legitimate
http://secure.h99gy7i2mqt.com/u1-wi%AD7Z%HlDST0CW&IBuZK33elo6%WJCDuSePy-BuV85CqVOoa,83,12,12,0,1,0,5.3854,1.0,22.0,26.0,com,1,Phishing
https://mail.bnqandtqupdate.biz/6Q_QMN,38,1,7,0,1,1,4.3661,1.0,23.0,15.0,biz,1,Phishing
http://secure.z1egntb34kuq.org/5GT9CHVqit&eZON7RGViJN6lew8jlsC-yuK/J0mgZ,72,9,9,0,1,0,5.321,1.0,23.0,86.0,org,1,Phishing
http://mail.qrmq1hdesecure.info/a_,34,1,7,0,1,0,4.3372,1.0,,13.0,info,1,Phishing
https://ktx6qca.biz/_322oI8K,28,5,6,0,0,1,,,11.0,59.0,biz,0,Legitimate
https://mail.df2crdm.co/pv2eiGzk,32,2,6,0,1,1,4.3514,0.0,15.0,,co,0,Legitimate
https://dfsqcz.biz/C,20,0,5,0,0,1,3.7842,0.0,10.0,225.0,biz,0,Legitimate
http://o739qakconfirm.biz/QnAa2Vb=DwT8R9uDQWmZNCC8u7E_,54,8,7,0,0,0,5.1483,1.0,,41.0,biz,1,Phishing
http://xhbqam97xo.co/jg,23,2,5,0,0,0,3.969,0.0,13.0,838.0,co,0,Legitimate
https://dmt8vtconfirm.xyz/8Gf-XI-3UQi0l==3iD&E&R5r-_eABwtF82QKC,63,8,13,0,0,1,5.2689,1.0,17.0,7.0,xyz,1,Phishing
https://accounts.aykp2js9tz.net/EvB%DoDWacIT%%SdD?W0G,53,3,10,0,1,1,4.7819,1.0,23.0,,net,1,Phishing
https://252.253.216.64/RcOR9k7fGiyn/qW2%2hj02OR4Z9CNIG7Qzqbq6L1J1nPgpUGy0ur%HPrkzo,82,24,10,1,2,1,5.2822,0.0,,102.0,64,1,Phishing
https://c8fq6pp9h1h.net/vCHz,28,4,5,0,0,1,4.1281,0.0,15.0,9.0,net,0,Legitimate
https://2aaj3wr.net/xH7Dd,25,3,5,0,0,1,4.1835,0.0,11.0,200.0,net,0,Legitimate
http://mail.xnljrnjcgwcd.net/_xDb/gXOowLymGajrDkbQSgY,53,0,8,0,1,0,4.8408,0.0,21.0,342.0,net,0,Legitimate
http://accounts.llh2r9pegln.biz/7&-t6B9_cSeg3Xs0BMvQBWF6?,57,8,10,0,1,0,5.0431,1.0,24.0,2419.0,biz,0,Legitimate
https://scpq4rv923uv.com/k?&wEcIZmUaCAHHPSsPTmwZGnBNC%WgZvF0yX=u34K=wXT%NdhJ%0hhYGrq,84,8,12,0,0,1,5.4633,0.0,16.0,108.0,com,1,Phishing
http://5v4e6account.xyz/ZQRouTfdBOU?9fwWRUdbHIxw%oJ0YM/HTLsA/wh,63,5,9,0,0,0,5.2491,1.0,16.0,63.0,xyz,1,Phishing
https://ulcrtlypayment.org/3p?fYOk1/X0f0Bi=FoUuNCBJbsw&sDIE%o6_SiM5,67,6,11,0,0,1,5.3756,1.0,18.0,99.0,org,1,Phishing
https://n5d34gu5z9.io/MqOw&Vn?N=j,33,5,8,0,0,1,4.7185,,13.0,54.0,io,0,Legitimate
http://www.s7ys7w073confirm.co/Q_1cbkLfcolCCgMJJCrV_Oe=jIHCa7Qu,63,7,9,0,1,0,5.0644,1.0,23.0,111.0,co,1,Phishing
http://cdn.jhddqe.com/S,23,0,6,0,1,0,3.7623,0.0,14.0,171.0,com,1,Phishing
https://3wpzexlbc.io/8FWQmc-QU?bh=HKKKsOH8uv-c,46,3,9,0,0,1,4.8222,0.0,,42.0,io,0,Legitimate
http://9do70iu7hw.xyz/2?z6F0_IC&MAK&pvc6VdEU35GA8V7vbRHKAknXItqnOPiM,68,12,9,0,0,0,5.396,0.0,14.0,82.0,xyz,1,Phishing
http://98.59.82.165/HTj3mP%aVIZ?T%,34,10,10,1,2,0,,0.0,12.0,22.0,165,1,Phishing
https://shop.v27jf.co/FvVePRfy%T9SZOU-%jz0TIn?DWjI3xEGu6lL-Dc,61,6,11,0,1,1,5.3158,0.0,13.0,50.0,co,1,Phishing
https://ue7gy7.com/dEGeNEV6siv,30,3,5,0,0,1,4.4151,0.0,10.0,394.0,com,0,Legitimate
http://1lkj41fm7zttconfirm.info/hsz0/NjV0RIe2,45,7,6,0,0,0,4.6306,1.0,24.0,20.0,info,1,Phishing
https://img.eqt8fhu91c32.info/b0Drmjsf8FCo9md9D?un/HK2?E-,57,10,10,0,1,1,4.9729,0.0,21.0,2059.0,info,0,Legitimate
http://220.243.245.138/ScyCmjW44B?dpI,37,14,8,1,2,0,4.3578,0.0,15.0,,138,1,Phishing
http://secure.tdp1fxkupdate.xyz/U8efcJUGUiklSssNtF32KK2BQ8v?fsizjZgjXHp2fqKE2T,78,8,7,0,1,0,5.1844,1.0,24.0,213.0,xyz,1,Phishing
http://mail.53y15caeel.io/WwoI9&oYGN5l8%t6AmBJQvgZyU0oH7bwPYvSrQ33,66,12,8,0,1,0,5.2599,0.0,18.0,30.0,io,1,Phishing
http://mail.m796k1.info/gv80=J6fYdEL,36,7,7,0,1,0,4.7045,0.0,16.0,1751.0,info,0,Legitimate
http://91.59.150.11/JxFDzIsbEsf-uILftpiyLxUrZ16nPj,50,11,8,1,2,0,4.8064,0.0,12.0,90.0,11,1,Phishing
https://2fzthlq145gn.net/6PDIIJWZbh/cX,38,5,6,0,0,1,4.5965,0.0,16.0,214.0,net,0,Legitimate
https://3.223.21.232/bJAH8DAW_DV7&vQ?/cAtGCpqRTpZ%RdrBKhaIQZXj4/BNhRUr9rKHe3,76,14,13,1,2,1,5.2413,0.0,12.0,97.0,232,1,Phishing
http://shop.c69qfsk9ap0obank.com//le,36,4,7,0,1,0,,1.0,25.0,72.0,com,1,Phishing
https://uca7nqmpayment.info/I/DTa7,34,2,6,0,0,1,4.2561,,19.0,30.0,info,1,Phishing
http://p2ueoqlofree.io/0XB?Fvn6urx4CGw2-lRozS%?Q02vJatvfXl2?TjpX5S6E0Fa=8RYQkNo,79,12,11,0,0,0,5.286,1.0,15.0,26.0,io,1,Phishing
http://eb4rlxq8gkm.net/Bx&0C=gnD-/-NpAxDYKN7,44,4,10,0,0,0,4.7433,0.0,15.0,726.0,net,0,Legitimate
http://qqx7bqb0nqupdate.io/zL-vcgsHj4?g4NX/M6-Zegq5UjEXxQbjfd7BC-zGmRhrdQ,73,7,10,0,0,0,5.2838,1.0,19.0,365.0,io,1,Phishing
https://pkj484payment.xyz/mjhi?UQuFfDQE45fAsXcE-SIyQgYSjmUp,59,5,7,0,0,1,4.9795,1.0,17.0,1.0,xyz,1,Phishing
http://iihefog5wj6.com/g_1ZG_kei00,34,5,7,0,0,0,4.396,0.0,15.0,532.0,com,0,Legitimate
http://gc06l8z.co/wpg3/Y-1Mw5vk4P3a?4Ydk=I,42,9,9,0,0,0,4.7733,0.0,10.0,,co,1,Phishing
http://73.127.160.226/__wwOW1DdH%uKUGaGaLk42KMzjUf9rx1yRMVU?2U0Umm6c164nxWplZrao,80,22,11,1,2,0,5.2583,0.0,14.0,53.0,226,1,Phishing
http://b9b1znyu5l90account.com/izHag8=r?%K3Re7iMgySs4QFNchGH5Km7pWa89b?GM,73,13,9,0,0,0,5.2614,1.0,23.0,86.0,com,1,Phishing
https://jg2cnjhpe.com/QdQw/R2XDx1O1,35,4,6,0,0,1,4.4436,0.0,13.0,,com,0,Legitimate
http://img.r3ucvd6gxn9s.xyz/Zz,30,3,6,0,1,0,4.4151,0.0,20.0,488.0,xyz,0,Legitimate
http://img.q6w51ix2l.io/5VmxjSk=vC6XWG%C&SK2J0JDXZfpNQuR=OWeXxEpR?dQFIN,71,8,11,0,1,0,5.4205,0.0,16.0,20.0,io,1,Phishing
http://qpf0qpsvy7.biz/?5UY236QtZUinPgC&uodb8yk5,47,8,7,0,0,0,4.9958,0.0,14.0,8.0,biz,1,Phishing
https://mail.c4zksygy1.net/i17iIhIz,35,4,6,0,1,1,4.3217,0.0,18.0,162.0,net,1,Phishing
https://49id1fkqe3.org/&EXiXU_kvxza02OyHrhlzCbcYSBjt1,53,7,7,0,0,1,5.2843,0.0,14.0,328.0,org,0,Legitimate
http://5uqcmnbm.biz/BeQJN=&h4&w=dXDo7DtBdu6Str74zJhN8W5Oxhm7D,61,9,9,0,0,0,4.996,0.0,12.0,27.0,biz,1,Phishing
https://vjthz.com/k&29m_D5h/WfULBGw5f,37,4,8,0,0,1,4.5741,0.0,9.0,1359.0,com,0,Legitimate
https://idb88m.com/qMPVei0&oQ-f,31,3,7,0,0,1,4.4782,0.0,10.0,319.0,com,0,Legitimate
http://un2s0wkob.xyz/THYALzYAZCGRsJ8y%&7_5,42,5,8,0,0,0,4.9934,0.0,13.0,57.0,xyz,1,Phishing
http://1ck26.io/xPcGuCrY-Dq,27,3,6,0,0,0,4.4306,0.0,8.0,354.0,io,0,Legitimate
https://n6h4yfv0.net/BTh?hr2g8vxNvRiUy,38,5,6,0,0,1,4.5568,0.0,12.0,481.0,net,0,Legitimate
http://84ez1d5.biz/,19,4,5,0,0,0,3.7871,0.0,11.0,384.0,biz,0,Legitimate
http://rmghm6k.co/%An,21,1,6,0,0,0,3.8802,0.0,10.0,746.0,co,0,Legitimate
https://qg03jj5.com/ujYa0MbotnYhVJl,35,4,5,0,0,1,4.4931,0.0,11.0,1982.0,com,0,Legitimate
http://vn2ungrz1vzu.info/5gQy6zag=20c6hcBxEE6353JNo,51,11,6,0,0,0,4.8141,0.0,,269.0,info,0,Legitimate
http://6vqmp3pye.io/LVwtxcPgR5WoQjA,35,3,5,0,0,0,4.6646,0.0,12.0,87.0,io,0,Legitimate
http://y0ki44bdgg7.org/x2==gL27/ynJ5=frIJ8Z7z0pS,48,11,9,0,0,0,4.7202,0.0,15.0,96.0,org,0,Legitimate
https://dyw9bv.xyz/Iz10OGMr7Kl4KfPik15A,39,7,5,0,0,1,4.9071,0.0,10.0,1093.0,xyz,0,Legitimate
https://55nf4zw9xa.net/s9Zk,27,5,5,0,0,1,4.1064,0.0,14.0,670.0,net,0,Legitimate
http://1zpl7ps.net/SHPcWd_pbbhhRExKBkE&HAoT=,44,2,8,0,0,0,4.8171,0.0,11.0,120.0,net,0,Legitimate
https://78c74tula.com/JnjAsyY1nrijs/,36,5,6,0,0,1,4.4613,0.0,13.0,210.0,com,0,Legitimate
http://qmxqor9.com/=IHgTg%?UnnPWScMyp4OI,40,2,8,0,0,0,4.7531,0.0,11.0,584.0,com,0,Legitimate
https://199.115.5.230/kS/TsW-NJ/HE612La%4HN/yVBR?gK?fF,54,14,14,1,2,1,4.9352,0.0,13.0,20.0,230,1,Phishing
https://7qxb1.xyz/066-SZRj,26,5,6,0,0,1,4.2868,0.0,9.0,1150.0,xyz,0,Legitimate
https://zp5izw.org/zmVsINZQCV9RmmIo9gIM3,40,4,5,0,0,1,4.4964,0.0,10.0,564.0,org,0,Legitimate
http://cdn.ni747x20account.com/hGs3KSnLMYHIJ%tFq7QQUwL,54,7,7,0,1,0,4.9492,1.0,23.0,65.0,com,1,Phishing
https://mstrvbb5p.co/b9T&5MTy3f-to0Twwk-ix4WzRI,47,6,8,0,0,1,4.8256,0.0,12.0,340.0,co,0,Legitimate
http://ipi7866p.xyz/cKH34FqMaY%juSgHvW7ZbF18B2zGR7e9w,53,12,6,0,0,0,5.1946,,12.0,16.0,xyz,1,Phishing
https://hv4gi498uo.co/7q%Qz91lwcCWBN-=z91IW,43,9,8,0,0,1,4.833,0.0,13.0,,co,0,Legitimate
http://img.clgrr4c9as.xyz/SM_MYeXU8l2K2_0d7B/YbTR&PIWu1p1=OvUK%_V,65,9,13,0,1,0,5.4261,0.0,18.0,167.0,xyz,1,Phishing
http://4k1w7gr.co/pJCJvxS04U,28,5,5,0,0,0,4.3518,0.0,10.0,860.0,co,0,Legitimate
http://xmy8evza7qka.info/zhLoj%4i1k-uS&speHu5pBefHEm&6&B%QKQJtPXu_7s==G?BH9Ai,77,8,15,0,0,0,5.3993,0.0,17.0,67.0,info,1,Phishing
http://img.z26er86121gz.info/3-8Q2jeRX7nh9uAuAvDhPFh/pT8zT9i/l1vNFknepXng,73,15,9,0,1,0,5.0166,0.0,21.0,63.0,info,1,Phishing
https://56o2r0vap4t.biz/W8QqL7Yadn0/74spDUwDs8zmsRBs,52,11,6,0,0,1,4.8712,0.0,15.0,192.0,biz,0,Legitimate
https://f2mglkemhlww.net/,25,1,5,0,0,1,3.8635,0.0,,149.0,net,0,Legitimate
https://q9ql3y9.info/4c7jF75PLMgO8,34,8,5,0,0,1,4.7123,0.0,12.0,67.0,info,1,Phishing
https://567jhl.net/85h//44rDdzm,31,7,7,0,0,1,4.1439,0.0,10.0,533.0,net,0,Legitimate
https://guw48tp37v7.co/rwAfpL,29,5,5,0,0,1,4.2282,0.0,14.0,,co,0,Legitimate
http://img.xd96w.biz/&gDh/M6sxPds9IQ1ttf44p_r2t,47,8,9,0,1,0,4.6693,0.0,13.0,13.0,biz,1,Phishing
http://secure.yshp79account.io/GnGde6Vqq=MTK,44,3,7,0,1,0,4.6181,1.0,23.0,68.0,io,1,Phishing
http://cdn.sbf0exh75.info/LOIhtlumiAMIij=ayTM3CdCzjYu0h4Qij/aJBt5UjVv7Pg-8/eup,78,9,10,0,1,0,5.332,0.0,18.0,119.0,info,1,Phishing
http://cdn.luoayfree.xyz/qFHMZY_DfiaJin8h9IRKj8Cai&X8sw9MluV3%zPGow,67,6,9,0,1,0,5.3643,,17.0,95.0,xyz,1,Phishing
http://mail.mzbxwhtkntyi.xyz/Lj5,32,1,6,0,1,0,4.1639,0.0,21.0,79.0,xyz,1,Phishing
https://gczcivprtp4.info/Q7Cz3N=V928z3,38,7,6,0,0,1,4.5895,0.0,16.0,2117.0,info,0,Legitimate
http://fq690l5jcx1.io/rQN/_nI=jJWkIj,36,5,8,0,0,0,4.7045,0.0,14.0,516.0,io,0,Legitimate
http://img.wr850itwz3update.co/6fd4xvgJ/lCQn0Jps8_Adkc_LjvA,59,8,9,0,1,0,,1.0,23.0,24.0,co,1,Phishing
https://q1rdxck36h0w.com/BO-ML&G1zp1YuGJBIT63QlJEm%T?YHypHezco-,63,8,10,0,0,1,5.2309,0.0,16.0,1.0,com,1,Phishing
http://r8c5e3z.io/Y18jv7ePHebslsP&OEMwX0hyAjypWo,48,7,6,0,0,0,5.0118,0.0,10.0,538.0,io,0,Legitimate
https://dq5sy.co/xf4BgaPfIxFNcOyvV4,35,3,5,0,0,1,4.5934,0.0,8.0,22.0,co,1,Phishing
